date,actual_close,predicted_close,naive_close,abs_error,naive_abs_error
2025-07-29,1395.9000244140625,1310.0249,1376.0,85.8751220703125,19.9000244140625
2025-07-30,1394.0,1312.5242,1395.9000244140625,81.475830078125,1.9000244140625
2025-07-31,1373.0999755859375,1317.8121,1394.0,55.287841796875,20.9000244140625
2025-08-01,1347.0999755859375,1311.986,1373.0999755859375,35.114013671875,26.0
2025-08-04,1388.9000244140625,1306.045,1347.0999755859375,82.85498046875,41.800048828125
2025-08-05,1358.0999755859375,1311.4944,1388.9000244140625,46.6055908203125,30.800048828125
2025-08-06,1367.0999755859375,1304.9176,1358.0999755859375,62.182373046875,9.0
2025-08-07,1345.4000244140625,1304.0109,1367.0999755859375,41.38916015625,21.699951171875
2025-08-08,1325.0,1300.3516,1345.4000244140625,24.6484375,20.4000244140625
2025-08-11,1339.4000244140625,1295.8254,1325.0,43.5745849609375,14.4000244140625
2025-08-12,1330.5,1293.0343,1339.4000244140625,37.4656982421875,8.9000244140625
2025-08-13,1319.5999755859375,1291.6127,1330.5,27.9873046875,10.9000244140625
2025-08-14,1300.300048828125,1287.4695,1319.5999755859375,12.83056640625,19.2999267578125
2025-08-18,1327.199951171875,1280.648,1300.300048828125,46.552001953125,26.89990234375
2025-08-19,1369.4000244140625,1280.491,1327.199951171875,88.9090576171875,42.2000732421875
2025-08-20,1370.5999755859375,1297.6648,1369.4000244140625,72.9351806640625,1.199951171875
2025-08-21,1361.800048828125,1317.5444,1370.5999755859375,44.255615234375,8.7999267578125
2025-08-22,1341.199951171875,1331.3242,1361.800048828125,9.875732421875,20.60009765625
2025-08-25,1340.4000244140625,1329.3678,1341.199951171875,11.0322265625,0.7999267578125
2025-08-26,1315.4000244140625,1320.603,1340.4000244140625,5.2030029296875,25.0
2025-08-28,1315.4000244140625,1301.767,1315.4000244140625,13.633056640625,0.0
2025-08-29,1312.800048828125,1288.8992,1315.4000244140625,23.90087890625,2.5999755859375
2025-09-01,1335.300048828125,1281.2656,1312.800048828125,54.034423828125,22.5
2025-09-02,1336.199951171875,1289.1313,1335.300048828125,47.068603515625,0.89990234375
2025-09-03,1332.4000244140625,1292.3042,1336.199951171875,40.0958251953125,3.7999267578125
2025-09-04,1328.199951171875,1293.5438,1332.4000244140625,34.6561279296875,4.2000732421875
2025-09-05,1321.800048828125,1295.4686,1328.199951171875,26.3314208984375,6.39990234375
2025-09-08,1348.300048828125,1294.5623,1321.800048828125,53.73779296875,26.5
2025-09-09,1380.9000244140625,1299.5901,1348.300048828125,81.3099365234375,32.5999755859375
2025-09-10,1389.0999755859375,1311.1888,1380.9000244140625,77.9111328125,8.199951171875
2025-09-11,1393.0999755859375,1322.6226,1389.0999755859375,70.4774169921875,4.0
2025-09-12,1393.0999755859375,1324.8604,1393.0999755859375,68.2396240234375,0.0
2025-09-15,1395.199951171875,1329.7827,1393.0999755859375,65.417236328125,2.0999755859375
2025-09-16,1408.199951171875,1334.7961,1395.199951171875,73.40380859375,13.0
2025-09-17,1406.0999755859375,1341.9536,1408.199951171875,64.1463623046875,2.0999755859375
