date,actual_close,predicted_close,naive_close,abs_error,naive_abs_error
2025-07-23,968.2999877929688,792.4397,952.5499877929688,175.86029052734375,15.75
2025-07-24,958.9500122070312,792.8804,968.2999877929688,166.06964111328125,9.3499755859375
2025-07-25,913.75,793.0534,958.9500122070312,120.69659423828125,45.20001220703125
2025-07-28,880.5,792.5977,913.75,87.90228271484375,33.25
2025-07-29,886.5499877929688,792.1432,880.5,94.40679931640625,6.04998779296875
2025-07-30,884.8499755859375,791.48584,886.5499877929688,93.3641357421875,1.70001220703125
2025-07-31,881.2000122070312,790.6977,884.8499755859375,90.5023193359375,3.64996337890625
2025-08-01,875.5999755859375,789.38806,881.2000122070312,86.2119140625,5.60003662109375
2025-08-04,885.2999877929688,788.27423,875.5999755859375,97.0257568359375,9.70001220703125
2025-08-05,891.9000244140625,787.1783,885.2999877929688,104.72174072265625,6.60003662109375
2025-08-06,876.6500244140625,786.1187,891.9000244140625,90.53131103515625,15.25
2025-08-07,879.0999755859375,785.1931,876.6500244140625,93.9068603515625,2.449951171875
2025-08-08,877.1500244140625,784.1713,879.0999755859375,92.97869873046875,1.949951171875
2025-08-11,877.7999877929688,783.415,877.1500244140625,94.385009765625,0.64996337890625
2025-08-12,853.0,782.266,877.7999877929688,70.7340087890625,24.79998779296875
2025-08-13,860.0,780.91766,853.0,79.08233642578125,7.0
2025-08-14,861.4500122070312,779.77814,860.0,81.671875,1.45001220703125
2025-08-18,905.2000122070312,778.7785,861.4500122070312,126.4215087890625,43.75
2025-08-19,902.2999877929688,778.3075,905.2000122070312,123.99249267578125,2.9000244140625
2025-08-20,887.7999877929688,778.1322,902.2999877929688,109.66778564453125,14.5
2025-08-21,895.5999755859375,777.9071,887.7999877929688,117.69287109375,7.79998779296875
2025-08-22,894.5,777.7771,895.5999755859375,116.722900390625,1.0999755859375
2025-08-25,900.7999877929688,777.66797,894.5,123.13201904296875,6.29998779296875
2025-08-26,876.25,777.3705,900.7999877929688,98.8795166015625,24.54998779296875
2025-08-28,876.8499755859375,776.8607,876.25,99.9892578125,0.5999755859375
2025-08-29,877.8499755859375,776.1495,876.8499755859375,101.70050048828125,1.0
2025-09-01,889.3499755859375,775.6091,877.8499755859375,113.74090576171875,11.5
2025-09-02,890.0999755859375,775.7534,889.3499755859375,114.3465576171875,0.75
2025-09-03,896.2999877929688,775.7379,890.0999755859375,120.56207275390625,6.20001220703125
2025-09-04,934.75,775.8962,896.2999877929688,158.85382080078125,38.45001220703125
2025-09-05,937.5999755859375,776.5157,934.75,161.08428955078125,2.8499755859375
2025-09-08,944.2999877929688,777.3151,937.5999755859375,166.98486328125,6.70001220703125
2025-09-09,948.4000244140625,777.9283,944.2999877929688,170.47174072265625,4.10003662109375
2025-09-10,967.9500122070312,778.51587,948.4000244140625,189.43414306640625,19.54998779296875
2025-09-11,970.25,779.0706,967.9500122070312,191.17938232421875,2.29998779296875
2025-09-12,1003.25,779.5518,970.25,223.69818115234375,33.0
2025-09-15,1009.8499755859375,780.0298,1003.25,229.8201904296875,6.5999755859375
2025-09-16,1003.25,780.66766,1009.8499755859375,222.58233642578125,6.5999755859375
2025-09-17,1007.5,781.1224,1003.25,226.37762451171875,4.25
2025-09-18,996.5,781.3848,1007.5,215.11517333984375,11.0
2025-09-19,992.4500122070312,781.6209,996.5,210.8291015625,4.04998779296875
2025-09-22,1006.5,781.97284,992.4500122070312,224.52716064453125,14.04998779296875
2025-09-23,1025.5,782.5414,1006.5,242.9586181640625,19.0
2025-09-24,1029.75,782.95935,1025.5,246.7906494140625,4.25
2025-09-25,1012.75,783.89154,1029.75,228.85845947265625,17.0
2025-09-26,985.0999755859375,784.5092,1012.75,200.59075927734375,27.6500244140625
2025-09-29,990.9500122070312,785.2691,985.0999755859375,205.680908203125,5.85003662109375
2025-09-30,998.9000244140625,785.82745,990.9500122070312,213.07257080078125,7.95001220703125
2025-10-01,987.7000122070312,786.4727,998.9000244140625,201.227294921875,11.20001220703125
2025-10-03,989.75,786.6086,987.7000122070312,203.14141845703125,2.04998779296875
2025-10-06,1008.9000244140625,786.73395,989.75,222.16607666015625,19.1500244140625
2025-10-07,1016.5499877929688,786.93225,1008.9000244140625,229.61773681640625,7.64996337890625
2025-10-08,1023.1500244140625,787.09155,1016.5499877929688,236.0584716796875,6.60003662109375
2025-10-09,1024.0999755859375,787.4362,1023.1500244140625,236.66375732421875,0.949951171875
2025-10-10,1023.8499755859375,787.7811,1024.0999755859375,236.06884765625,0.25
2025-10-13,1036.75,787.88,1023.8499755859375,248.8699951171875,12.9000244140625
2025-10-14,1019.1500244140625,788.1118,1036.75,231.0382080078125,17.5999755859375
2025-10-15,1059.9000244140625,788.18585,1019.1500244140625,271.71417236328125,40.75
2025-10-16,1065.75,788.4173,1059.9000244140625,277.33270263671875,5.8499755859375
2025-10-17,1070.0999755859375,789.0063,1065.75,281.09368896484375,4.3499755859375
2025-10-20,1081.0,789.69885,1070.0999755859375,291.3011474609375,10.9000244140625
2025-10-21,1086.5,790.4738,1081.0,296.02618408203125,5.5
2025-10-23,1094.1500244140625,791.8588,1086.5,302.29119873046875,7.6500244140625
2025-10-24,1089.75,792.9319,1094.1500244140625,296.818115234375,4.4000244140625
2025-10-27,1084.4000244140625,793.9565,1089.75,290.44354248046875,5.3499755859375
2025-10-28,1072.75,795.11835,1084.4000244140625,277.63165283203125,11.6500244140625
2025-10-29,1062.949951171875,796.0031,1072.75,266.94683837890625,9.800048828125
2025-10-30,1052.300048828125,796.9412,1062.949951171875,255.35882568359375,10.64990234375
2025-10-31,1042.800048828125,797.97253,1052.300048828125,244.8275146484375,9.5
2025-11-03,1043.0999755859375,798.4985,1042.800048828125,244.60150146484375,0.2999267578125
2025-11-04,1057.0,798.9895,1043.0999755859375,258.010498046875,13.9000244140625
2025-11-06,1041.9000244140625,799.38,1057.0,242.52001953125,15.0999755859375
2025-11-07,1066.5999755859375,799.5063,1041.9000244140625,267.09368896484375,24.699951171875
2025-11-10,1085.0,799.55316,1066.5999755859375,285.44683837890625,18.4000244140625
2025-11-11,1005.2000122070312,799.83795,1085.0,205.362060546875,79.79998779296875
2025-11-12,1013.2000122070312,799.61176,1005.2000122070312,213.5882568359375,8.0
2025-11-13,1005.4000244140625,799.4579,1013.2000122070312,205.942138671875,7.79998779296875
2025-11-14,1018.5,799.1755,1005.4000244140625,219.32452392578125,13.0999755859375
2025-11-17,1026.800048828125,798.8678,1018.5,227.9322509765625,8.300048828125
2025-11-18,1013.5999755859375,798.5437,1026.800048828125,215.0562744140625,13.2000732421875
2025-11-19,1005.5999755859375,798.34534,1013.5999755859375,207.254638671875,8.0
2025-11-20,1028.5999755859375,797.8593,1005.5999755859375,230.74066162109375,23.0
2025-11-21,1004.0999755859375,797.62134,1028.5999755859375,206.4786376953125,24.5
2025-11-24,994.0,797.4639,1004.0999755859375,196.53607177734375,10.0999755859375
2025-11-25,986.2000122070312,797.2381,994.0,188.9619140625,7.79998779296875
2025-11-26,1010.7000122070312,797.3977,986.2000122070312,213.30230712890625,24.5
2025-11-27,1033.800048828125,797.6199,1010.7000122070312,236.18017578125,23.10003662109375
2025-11-28,1037.5,798.27136,1033.800048828125,239.2286376953125,3.699951171875
2025-12-01,1021.0999755859375,798.7274,1037.5,222.37255859375,16.4000244140625
2025-12-02,1025.5,798.60834,1021.0999755859375,226.89166259765625,4.4000244140625
2025-12-03,1021.4000244140625,798.5841,1025.5,222.81591796875,4.0999755859375
2025-12-04,1029.0999755859375,798.7965,1021.4000244140625,230.303466796875,7.699951171875
2025-12-05,1048.0,799.08185,1029.0999755859375,248.91815185546875,18.9000244140625
2025-12-08,1026.4000244140625,799.5309,1048.0,226.869140625,21.5999755859375
2025-12-09,1016.7000122070312,799.7501,1026.4000244140625,216.94989013671875,9.70001220703125
2025-12-10,1010.2999877929688,799.9819,1016.7000122070312,210.318115234375,6.4000244140625
2025-12-11,1006.4000244140625,800.1947,1010.2999877929688,206.205322265625,3.89996337890625
2025-12-12,1017.2999877929688,800.5882,1006.4000244140625,216.7117919921875,10.89996337890625
2025-12-15,1012.7000122070312,801.10895,1017.2999877929688,211.591064453125,4.5999755859375
2025-12-16,998.4000244140625,801.4039,1012.7000122070312,196.99615478515625,14.29998779296875
2025-12-17,999.5999755859375,801.4331,998.4000244140625,198.1668701171875,1.199951171875
2025-12-18,1000.2999877929688,801.23883,999.5999755859375,199.0611572265625,0.70001220703125
2025-12-19,1008.2999877929688,800.98615,1000.2999877929688,207.3138427734375,8.0
2025-12-22,1007.7999877929688,800.6555,1008.2999877929688,207.14447021484375,0.5
